Ciudades,Rutas,TotalPremium,LimitePremium,Nanosegundos
16,18,4,2,26749
16,18,4,3,42183
16,18,4,4,60691
16,18,5,0,6635
16,18,5,1,15085
16,18,5,2,26679
16,18,5,3,42393
16,18,5,4,61599
16,18,5,5,81993
16,18,6,0,6495
16,18,6,1,15365
16,18,6,2,26609
16,18,6,3,42254
16,18,6,4,62577
16,18,6,5,84926
16,18,6,6,106367
16,18,7,0,6356
16,18,7,1,15016
16,18,7,2,25911
16,18,7,3,41206
16,18,7,4,59853
16,18,7,5,80177
16,18,7,6,108463
16,18,7,7,135980
16,18,8,0,6425
16,18,8,1,15016
16,18,8,2,25701
16,18,8,3,41136
16,18,8,4,60133
16,18,8,5,82063
16,18,8,6,107764
16,18,8,7,137097
16,18,8,8,164265
16,18,9,0,6426
16,18,9,1,15156
16,18,9,2,26539
16,18,9,3,42254
16,18,9,4,61739
16,18,9,5,84787
16,18,9,6,108812
16,18,9,7,137446
16,18,9,8,167757
16,18,9,9,202049
16,18,10,0,6426
16,18,10,1,15016
16,18,10,2,25841
16,18,10,3,40508
16,18,10,4,60971
16,18,10,5,83390
16,18,10,6,108811
16,18,10,7,139263
16,18,10,8,167897
16,18,10,9,204982
16,18,10,10,246746
16,18,11,0,6425
16,18,11,1,15156
16,18,11,2,25911
16,18,11,3,40997
16,18,11,4,59923
16,18,11,5,83529
16,18,11,6,107485
16,18,11,7,137376
16,18,11,8,171389
16,18,11,9,199813
16,18,11,10,253731
16,18,11,11,299197
16,18,12,0,6565
16,18,12,1,14946
16,18,12,2,25911
16,18,12,3,40926
16,18,12,4,59504
16,18,12,5,81853
16,18,12,6,106786
16,18,12,7,135211
16,18,12,8,169503
16,18,12,9,208335
16,18,12,10,247655
16,18,12,11,292563
16,18,12,12,350670
16,18,13,0,6495
16,18,13,1,14876
16,18,13,2,25911
16,18,13,3,40857
16,18,13,4,59365
16,18,13,5,81434
16,18,13,6,108043
16,18,13,7,137865
16,18,13,8,169712
16,18,13,9,204005
16,18,13,10,247934
16,18,13,11,294517
16,18,13,12,344733
16,18,13,13,399069
16,18,14,0,6355
16,18,14,1,15155
16,18,14,2,25980
16,18,14,3,40717
16,18,14,4,59853
16,18,14,5,81783
16,18,14,6,106158
16,18,14,7,136259
16,18,14,8,170411
16,18,14,9,200582
16,18,14,10,249191
16,18,14,11,299337
16,18,14,12,352556
16,18,14,13,410173
16,18,14,14,460249
16,18,15,0,6634
16,18,15,1,14876
16,18,15,2,26120
16,18,15,3,40927
16,18,15,4,59713
16,18,15,5,81574
16,18,15,6,105180
16,18,15,7,138005
16,18,15,8,164265
16,18,15,9,202887
16,18,15,10,243883
16,18,15,11,299686
16,18,15,12,350391
16,18,15,13,409615
16,18,15,14,466395
16,18,15,15,532604
16,18,16,0,6495
16,18,16,1,15015
16,18,16,2,26120
16,18,16,3,40717
16,18,16,4,59434
16,18,16,5,82761
16,18,16,6,109161
16,18,16,7,140170
16,18,16,8,170131
16,18,16,9,211547
16,18,16,10,252962
16,18,16,11,291095
16,18,16,12,351787
16,18,16,13,400954
16,18,16,14,450331
16,18,16,15,529950
16,18,16,16,577721
16,18,17,0,6495
16,18,17,1,15016
16,18,17,2,25701
16,18,17,3,40927
16,18,17,4,59644
16,18,17,5,82132
16,18,17,6,108044
16,18,17,7,136329
16,18,17,8,169293
16,18,17,9,202957
16,18,17,10,245420
16,18,17,11,292841
16,18,17,12,340333
16,18,17,13,399837
16,18,17,14,452916
16,18,17,15,530230
16,18,17,16,583308
16,18,17,17,645816
16,18,18,0,6495
16,18,18,1,14807
16,18,18,2,26050
16,18,18,3,40996
16,18,18,4,59783
16,18,18,5,82203
16,18,18,6,105808
16,18,18,7,135351
16,18,18,8,169154
16,18,18,9,206169
16,18,18,10,250868
16,18,18,11,293679
16,18,18,12,347178
16,18,18,13,397672
16,18,18,14,457316
16,18,18,15,525970
16,18,18,16,587709
16,18,18,17,663625
16,18,18,18,734513
16,19,0,0,6565
16,19,1,0,6565
16,19,1,1,15225
16,19,2,0,6704
16,19,2,1,15575
16,19,2,2,27238
16,19,3,0,6495
16,19,3,1,15784
16,19,3,2,27168
16,19,3,3,42463
16,19,4,0,6565
16,19,4,1,15435
16,19,4,2,27238
16,19,4,3,42533
16,19,4,4,61600
16,19,5,0,6495
16,19,5,1,15225
16,19,5,2,26191
16,19,5,3,41345
16,19,5,4,60202
16,19,5,5,81993
16,19,6,0,6774
16,19,6,1,15225
16,19,6,2,26540
16,19,6,3,41345
16,19,6,4,60971
16,19,6,5,82622
16,19,6,6,107834
16,19,7,0,6495
16,19,7,1,15225
16,19,7,2,25841
16,19,7,3,41555
16,19,7,4,60552
16,19,7,5,81644
16,19,7,6,107694
16,19,7,7,138285
16,19,8,0,6774
16,19,8,1,15295
16,19,8,2,26679
16,19,8,3,42393
16,19,8,4,62019
16,19,8,5,84717
16,19,8,6,110139
16,19,8,7,138633
16,19,8,8,174601
16,19,9,0,6844
16,19,9,1,15505
16,19,9,2,27028
16,19,9,3,42533
16,19,9,4,62577
16,19,9,5,84227
16,19,9,6,110487
16,19,9,7,137655
16,19,9,8,173833
16,19,9,9,212176
16,19,10,0,6495
16,19,10,1,15923
16,19,10,2,26958
16,19,10,3,42183
16,19,10,4,62717
16,19,10,5,85694
16,19,10,6,107414
16,19,10,7,138983
16,19,10,8,171528
16,19,10,9,207007
16,19,10,10,248982
16,19,11,0,6495
16,19,11,1,15156
16,19,11,2,26329
16,19,11,3,41276
16,19,11,4,59923
16,19,11,5,81713
16,19,11,6,108742
16,19,11,7,137516
16,19,11,8,168525
16,19,11,9,204144
16,19,11,10,252055
16,19,11,11,296403
16,19,12,0,6565
16,19,12,1,15155
16,19,12,2,26120
16,19,12,3,41276
16,19,12,4,61041
16,19,12,5,83041
16,19,12,6,108323
16,19,12,7,140309
16,19,12,8,171668
16,19,12,9,209870
16,19,12,10,246397
16,19,12,11,295146
16,19,12,12,344314
16,19,13,0,6774
16,19,13,1,15365
16,19,13,2,26889
16,19,13,3,42463
16,19,13,4,62716
16,19,13,5,84996
16,19,13,6,113631
16,19,13,7,140868
16,19,13,8,174322
16,19,13,9,212874
16,19,13,10,257152
16,19,13,11,297382
16,19,13,12,343755
16,19,13,13,402282
16,19,14,0,6426
16,19,14,1,15225
16,19,14,2,26190
16,19,14,3,41975
16,19,14,4,60203
16,19,14,5,81364
16,19,14,6,107694
16,19,14,7,136538
16,19,14,8,167408
16,19,14,9,203934
16,19,14,10,245908
16,19,14,11,291095
16,19,14,12,344384
16,19,14,13,397812
16,19,14,14,458503
16,19,15,0,6635
16,19,15,1,15015
16,19,15,2,26190
16,19,15,3,41765
16,19,15,4,59993
16,19,15,5,83110
16,19,15,6,107834
16,19,15,7,138424
16,19,15,8,171040
16,19,15,9,205681
16,19,15,10,251147
16,19,15,11,298359
16,19,15,12,349482
16,19,15,13,406821
16,19,15,14,466744
16,19,15,15,536724
16,19,16,0,6565
16,19,16,1,14946
16,19,16,2,26329
16,19,16,3,42393
16,19,16,4,61110
16,19,16,5,83669
16,19,16,6,107624
16,19,16,7,138494
16,19,16,8,173903
16,19,16,9,203934
16,19,16,10,250868
16,19,16,11,291375
16,19,16,12,349272
16,19,16,13,402351
16,19,16,14,458154
16,19,16,15,537633
16,19,16,16,580585
16,19,17,0,6565
16,19,17,1,14946
16,19,17,2,26051
16,19,17,3,41485
16,19,17,4,60342
16,19,17,5,82761
16,19,17,6,109301
16,19,17,7,138704
16,19,17,8,172297
16,19,17,9,210779
16,19,17,10,253312
16,19,17,11,294028
16,19,17,12,357863
16,19,17,13,407450
16,19,17,14,474078
16,19,17,15,540077
16,19,17,16,612432
16,19,17,17,681434
16,19,18,0,6634
16,19,18,1,14946
16,19,18,2,26050
16,19,18,3,41415
16,19,18,4,59783
16,19,18,5,81853
16,19,18,6,108463
16,19,18,7,138075
16,19,18,8,174252
16,19,18,9,204773
16,19,18,10,251147
16,19,18,11,296124
16,19,18,12,352275
16,19,18,13,409056
16,19,18,14,468910
16,19,18,15,530648
16,19,18,16,595600
16,19,18,17,666977
16,19,18,18,750227
16,19,19,0,6774
16,19,19,1,15295
16,19,19,2,26330
16,19,19,3,41415
16,19,19,4,60203
16,19,19,5,81993
16,19,19,6,107345
16,19,19,7,134374
16,19,19,8,168316
16,19,19,9,202049
16,19,19,10,244233
16,19,19,11,291654
16,19,19,12,343196
16,19,19,13,396555
16,19,19,14,454383
16,19,19,15,518356
16,19,19,16,576883
16,19,19,17,655035
16,19,19,18,715726
16,19,19,19,798696
16,20,0,0,6914
16,20,1,0,6845
16,20,1,1,15644
16,20,2,0,6844
16,20,2,1,15644
16,20,2,2,27238
16,20,3,0,6775
16,20,3,1,14876
16,20,3,2,26679
16,20,3,3,41765
16,20,4,0,6844
16,20,4,1,15504
16,20,4,2,26470
16,20,4,3,42742
16,20,4,4,60761
16,20,5,0,6844
16,20,5,1,15435
16,20,5,2,27377
16,20,5,3,42742
16,20,5,4,62856
16,20,5,5,85066
16,20,6,0,6915
16,20,6,1,15644
16,20,6,2,27448
16,20,6,3,42602
16,20,6,4,62228
16,20,6,5,86184
16,20,6,6,112514
16,20,7,0,6914
16,20,7,1,15714
16,20,7,2,26959
16,20,7,3,43021
16,20,7,4,62647
16,20,7,5,85345
16,20,7,6,112164
16,20,7,7,140729
16,20,8,0,6635
16,20,8,1,15714
16,20,8,2,27517
16,20,8,3,43022
16,20,8,4,61879
16,20,8,5,84158
16,20,8,6,114120
16,20,8,7,142474
16,20,8,8,179839
16,20,9,0,6705
16,20,9,1,15644
16,20,9,2,27447
16,20,9,3,43161
16,20,9,4,62647
16,20,9,5,86742
16,20,9,6,115097
16,20,9,7,147643
16,20,9,8,180817
16,20,9,9,217343
16,20,10,0,6774
16,20,10,1,15784
16,20,10,2,27238
16,20,10,3,43091
16,20,10,4,60761
16,20,10,5,85136
16,20,10,6,109370
16,20,10,7,138564
16,20,10,8,171319
16,20,10,9,210709
16,20,10,10,254359
16,20,11,0,6775
16,20,11,1,15434
16,20,11,2,26400
16,20,11,3,41625
16,20,11,4,60342
16,20,11,5,82621
16,20,11,6,111675
16,20,11,7,140100
16,20,11,8,174462
16,20,11,9,209242
16,20,11,10,249471
16,20,11,11,303108
16,20,12,0,6705
16,20,12,1,15505
16,20,12,2,26679
16,20,12,3,41905
16,20,12,4,61180
16,20,12,5,82342
16,20,12,6,108882
16,20,12,7,138843
16,20,12,8,171808
16,20,12,9,209242
16,20,12,10,247934
16,20,12,11,299196
16,20,12,12,342777
16,20,13,0,6774
16,20,13,1,15225
16,20,13,2,26680
16,20,13,3,41974
16,20,13,4,61111
16,20,13,5,81853
16,20,13,6,107624
16,20,13,7,139193
16,20,13,8,167687
16,20,13,9,210150
16,20,13,10,245419
16,20,13,11,290188
16,20,13,12,341101
16,20,13,13,397811
16,20,14,0,6705
16,20,14,1,15295
16,20,14,2,26610
16,20,14,3,41765
16,20,14,4,60692
16,20,14,5,83739
16,20,14,6,108393
16,20,14,7,134723
16,20,14,8,170550
16,20,14,9,204354
16,20,14,10,245768
16,20,14,11,290676
16,20,14,12,341380
16,20,14,13,402841
16,20,14,14,456618
16,20,15,0,6774
16,20,15,1,15365
16,20,15,2,26889
16,20,15,3,42044
16,20,15,4,60901
16,20,15,5,82761
16,20,15,6,106646
16,20,15,7,137306
16,20,15,8,172786
16,20,15,9,206379
16,20,15,10,254778
16,20,15,11,300105
16,20,15,12,340054
16,20,15,13,405564
16,20,15,14,463881
16,20,15,15,525690
16,20,16,0,6704
16,20,16,1,15295
16,20,16,2,26888
16,20,16,3,41974
16,20,16,4,60971
16,20,16,5,83948
16,20,16,6,108742
16,20,16,7,141078
16,20,16,8,174532
16,20,16,9,211757
16,20,16,10,251985
16,20,16,11,300105
16,20,16,12,357095
16,20,16,13,409265
16,20,16,14,468490
16,20,16,15,540496
16,20,16,16,602166
16,20,17,0,6914
16,20,17,1,15155
16,20,17,2,26679
16,20,17,3,42253
16,20,17,4,60971
16,20,17,5,83529
16,20,17,6,108183
16,20,17,7,140170
16,20,17,8,169852
16,20,17,9,207217
16,20,17,10,251357
16,20,17,11,295006
16,20,17,12,347666
16,20,17,13,403259
16,20,17,14,463253
16,20,17,15,536096
16,20,17,16,599860
16,20,17,17,668025
16,20,18,0,6704
16,20,18,1,15225
16,20,18,2,26121
16,20,18,3,41695
16,20,18,4,60971
16,20,18,5,81854
16,20,18,6,110278
16,20,18,7,138773
16,20,18,8,171039
16,20,18,9,213712
16,20,18,10,257433
16,20,18,11,303038
16,20,18,12,353742
16,20,18,13,413596
16,20,18,14,467164
16,20,18,15,538820
16,20,18,16,604540
16,20,18,17,673193
16,20,18,18,743523
16,20,19,0,6704
16,20,19,1,15225
16,20,19,2,26679
16,20,19,3,41276
16,20,19,4,60971
16,20,19,5,83739
16,20,19,6,110767
16,20,19,7,139821
16,20,19,8,175719
16,20,19,9,210779
16,20,19,10,252125
16,20,19,11,291515
16,20,19,12,348225
16,20,19,13,409755
16,20,19,14,463462
16,20,19,15,529880
16,20,19,16,590013
16,20,19,17,653987
16,20,19,18,731091
16,20,19,19,812944
16,20,20,0,6775
16,20,20,1,15295
16,20,20,2,26679
16,20,20,3,41835
16,20,20,4,60970
16,20,20,5,83040
16,20,20,6,109161
16,20,20,7,137307
16,20,20,8,172367
16,20,20,9,205332
16,20,20,10,249610
16,20,20,11,293051
16,20,20,12,350460
16,20,20,13,400606
16,20,20,14,457875
16,20,20,15,521639
16,20,20,16,583239
16,20,20,17,652869
16,20,20,18,725084
16,20,20,19,796392
16,20,20,20,875871
16,21,0,0,6914
16,21,1,0,7194
16,21,1,1,15644
16,21,2,0,6914
16,21,2,1,15505
16,21,2,2,26959
16,21,3,0,6845
16,21,3,1,15504
16,21,3,2,27098
16,21,3,3,42532
16,21,4,0,6775
16,21,4,1,15923
16,21,4,2,27029
16,21,4,3,42603
16,21,4,4,61600
16,21,5,0,6844
16,21,5,1,15434
16,21,5,2,27168
16,21,5,3,42183
16,21,5,4,60970
16,21,5,5,83320
16,21,6,0,7054
16,21,6,1,15574
16,21,6,2,26888
16,21,6,3,42463
16,21,6,4,62018
16,21,6,5,81993
16,21,6,6,108812
16,21,7,0,6984
16,21,7,1,15435
16,21,7,2,26818
16,21,7,3,42393
16,21,7,4,61670
16,21,7,5,83459
16,21,7,6,109580
16,21,7,7,138424
16,21,8,0,6914
16,21,8,1,15505
16,21,8,2,26958
16,21,8,3,42393
16,21,8,4,61389
16,21,8,5,82831
16,21,8,6,110488
16,21,8,7,140449
16,21,8,8,174672
16,21,9,0,6914
16,21,9,1,15505
16,21,9,2,27098
16,21,9,3,42533
16,21,9,4,61879
16,21,9,5,84717
16,21,9,6,108602
16,21,9,7,139123
16,21,9,8,176277
16,21,9,9,207706
16,21,10,0,6775
16,21,10,1,15504
16,21,10,2,27028
16,21,10,3,42672
16,21,10,4,61110
16,21,10,5,83459
16,21,10,6,109929
16,21,10,7,137795
16,21,10,8,176906
16,21,10,9,212664
16,21,10,10,255686
16,21,11,0,6914
16,21,11,1,15504
16,21,11,2,26749
16,21,11,3,42114
16,21,11,4,60691
16,21,11,5,83320
16,21,11,6,109859
16,21,11,7,138703
16,21,11,8,168385
16,21,11,9,209172
16,21,11,10,252614
16,21,11,11,291305
16,21,12,0,6984
16,21,12,1,15296
16,21,12,2,27098
16,21,12,3,42882
16,21,12,4,61181
16,21,12,5,82551
16,21,12,6,111186
16,21,12,7,136817
16,21,12,8,172646
16,21,12,9,210081
16,21,12,10,251846
16,21,12,11,293610
16,21,12,12,348085
16,21,13,0,6774
16,21,13,1,15574
16,21,13,2,27307
16,21,13,3,42323
16,21,13,4,62437
16,21,13,5,82202
16,21,13,6,110348
16,21,13,7,138214
16,21,13,8,172507
16,21,13,9,206448
16,21,13,10,248982
16,21,13,11,290327
16,21,13,12,345990
16,21,13,13,407031
16,21,14,0,6775
16,21,14,1,15295
16,21,14,2,27028
16,21,14,3,42673
16,21,14,4,61879
16,21,14,5,82831
16,21,14,6,108881
16,21,14,7,137655
16,21,14,8,170691
16,21,14,9,205191
16,21,14,10,250588
16,21,14,11,298988
16,21,14,12,347666
16,21,14,13,404167
16,21,14,14,455849
16,21,15,0,6775
16,21,15,1,15575
16,21,15,2,27098
16,21,15,3,42743
16,21,15,4,61180
16,21,15,5,84088
16,21,15,6,109021
16,21,15,7,137376
16,21,15,8,169224
16,21,15,9,204424
16,21,15,10,249191
16,21,15,11,294728
16,21,15,12,347736
16,21,15,13,406682
16,21,15,14,461785
16,21,15,15,520102
16,21,16,0,6844
16,21,16,1,15714
16,21,16,2,27028
16,21,16,3,42533
16,21,16,4,61739
16,21,16,5,84158
16,21,16,6,109789
16,21,16,7,139402
16,21,16,8,169923
16,21,16,9,209731
16,21,16,10,252264
16,21,16,11,302200
16,21,16,12,354860
16,21,16,13,412269
16,21,16,14,465907
16,21,16,15,530369
16,21,16,16,595041
16,21,17,0,6844
16,21,17,1,15993
16,21,17,2,26749
16,21,17,3,42673
16,21,17,4,61460
16,21,17,5,83319
16,21,17,6,107414
16,21,17,7,137097
16,21,17,8,173414
16,21,17,9,206797
16,21,17,10,250309
16,21,17,11,295495
16,21,17,12,352276
16,21,17,13,403538
16,21,17,14,454453
16,21,17,15,522616
16,21,17,16,584495
16,21,17,17,654825
16,21,18,0,6914
16,21,18,1,15924
16,21,18,2,27377
16,21,18,3,42323
16,21,18,4,61180
16,21,18,5,82900
16,21,18,6,110069
16,21,18,7,140100
16,21,18,8,172925
16,21,18,9,209592
16,21,18,10,251915
16,21,18,11,299755
16,21,18,12,354232
16,21,18,13,405215
16,21,18,14,464929
16,21,18,15,531417
16,21,18,16,593226
16,21,18,17,663974
16,21,18,18,737516
16,21,19,0,7054
16,21,19,1,15435
16,21,19,2,26958
16,21,19,3,42602
16,21,19,4,60622
16,21,19,5,83389
16,21,19,6,109021
16,21,19,7,139472
16,21,19,8,174461
16,21,19,9,206379
16,21,19,10,254359
16,21,19,11,303527
16,21,19,12,352276
16,21,19,13,407380
16,21,19,14,463601
16,21,19,15,527994
16,21,19,16,601048
16,21,19,17,657828
16,21,19,18,733465
16,21,19,19,805611
16,21,20,0,6775
16,21,20,1,15434
16,21,20,2,26749
16,21,20,3,42812
16,21,20,4,60761
16,21,20,5,84438
16,21,20,6,108532
16,21,20,7,138144
16,21,20,8,170690
16,21,20,9,205750
16,21,20,10,249610
16,21,20,11,294936
16,21,20,12,351787
16,21,20,13,403329
16,21,20,14,458433
16,21,20,15,524084
16,21,20,16,586591
16,21,20,17,655594
16,21,20,18,729485
16,21,20,19,802538
16,21,20,20,889629
16,22,0,0,6984
16,22,1,0,7123
16,22,1,1,16413
16,22,2,0,7193
16,22,2,1,15644
16,22,2,2,27517
16,22,3,0,6845
16,22,3,1,15854
16,22,3,2,27447
16,22,3,3,42952
16,22,4,0,6914
16,22,4,1,15504
16,22,4,2,27308
16,22,4,3,42603
16,22,4,4,61949
16,22,5,0,6984
16,22,5,1,15993
16,22,5,2,27307
16,22,5,3,42952
16,22,5,4,62787
16,22,5,5,83879
16,22,6,0,6914
16,22,6,1,15714
16,22,6,2,27238
16,22,6,3,43022
16,22,6,4,61879
16,22,6,5,84856
16,22,6,6,109580
16,22,7,0,6914
16,22,7,1,15923
16,22,7,2,27098
16,22,7,3,42952
16,22,7,4,61320
16,22,7,5,82971
16,22,7,6,109021
16,22,7,7,140589
16,22,8,0,6914
16,22,8,1,15574
16,22,8,2,27098
16,22,8,3,42463
16,22,8,4,62298
16,22,8,5,85276
16,22,8,6,109021
16,22,8,7,138494
16,22,8,8,171528
16,22,9,0,6775
16,22,9,1,15505
16,22,9,2,27308
16,22,9,3,42742
16,22,9,4,61600
16,22,9,5,82831
16,22,9,6,110628
16,22,9,7,140170
16,22,9,8,174252
16,22,9,9,208614
16,22,10,0,6984
16,22,10,1,15505
16,22,10,2,27168
16,22,10,3,42952
16,22,10,4,62018
16,22,10,5,83669
16,22,10,6,108043
16,22,10,7,143034
16,22,10,8,176557
16,22,10,9,206938
16,22,10,10,254289
16,22,11,0,6984
16,22,11,1,15993
16,22,11,2,28006
16,22,11,3,44069
16,22,11,4,63276
16,22,11,5,85904
16,22,11,6,116564
16,22,11,7,144780
16,22,11,8,176626
16,22,11,9,209382
16,22,11,10,251915
16,22,11,11,300104
16,22,12,0,6984
16,22,12,1,15853
16,22,12,2,27168
16,22,12,3,42952
16,22,12,4,62088
16,22,12,5,86463
16,22,12,6,109440
16,22,12,7,143522
16,22,12,8,172646
16,22,12,9,208404
16,22,12,10,252334
16,22,12,11,296264
16,22,12,12,352415
16,22,13,0,6984
16,22,13,1,15644
16,22,13,2,27238
16,22,13,3,42742
16,22,13,4,62018
16,22,13,5,83878
16,22,13,6,109999
16,22,13,7,138005
16,22,13,8,170621
16,22,13,9,207427
16,22,13,10,248912
16,22,13,11,291514
16,22,13,12,349063
16,22,13,13,401583
16,22,14,0,7054
16,22,14,1,15645
16,22,14,2,27029
16,22,14,3,42672
16,22,14,4,62298
16,22,14,5,83738
16,22,14,6,111605
16,22,14,7,143592
16,22,14,8,171249
16,22,14,9,209102
16,22,14,10,252054
16,22,14,11,302549
16,22,14,12,350739
16,22,14,13,407450
16,22,14,14,468840
16,22,15,0,7054
16,22,15,1,15924
16,22,15,2,27308
16,22,15,3,42742
16,22,15,4,62298
16,22,15,5,84019
16,22,15,6,113491
16,22,15,7,139612
16,22,15,8,178373
16,22,15,9,213223
16,22,15,10,260855
16,22,15,11,304574
16,22,15,12,357584
16,22,15,13,412828
16,22,15,14,470516
16,22,15,15,530718
16,22,16,0,7054
16,22,16,1,15644
16,22,16,2,27378
16,22,16,3,42603
16,22,16,4,61460
16,22,16,5,84019
16,22,16,6,110768
16,22,16,7,144500
16,22,16,8,173274
16,22,16,9,211477
16,22,16,10,261553
16,22,16,11,299407
16,22,16,12,350809
16,22,16,13,413736
16,22,16,14,470306
16,22,16,15,537424
16,22,16,16,601118
16,22,17,0,6914
16,22,17,1,15853
16,22,17,2,27168
16,22,17,3,42812
16,22,17,4,61669
16,22,17,5,84996
16,22,17,6,114818
16,22,17,7,144780
16,22,17,8,169782
16,22,17,9,212315
16,22,17,10,257711
16,22,17,11,300734
16,22,17,12,358562
16,22,17,13,409825
16,22,17,14,475335
16,22,17,15,541334
16,22,17,16,602375
16,22,17,17,674241
16,22,18,0,6914
16,22,18,1,15715
16,22,18,2,27168
16,22,18,3,43092
16,22,18,4,62227
16,22,18,5,84787
16,22,18,6,110069
16,22,18,7,138913
16,22,18,8,171459
16,22,18,9,205401
16,22,18,10,251775
16,22,18,11,296822
16,22,18,12,349622
16,22,18,13,404726
16,22,18,14,458084
16,22,18,15,521290
16,22,18,16,590293
16,22,18,17,650495
16,22,18,18,726691
16,22,19,0,6914
16,22,19,1,15645
16,22,19,2,27099
16,22,19,3,42673
16,22,19,4,62367
16,22,19,5,85415
16,22,19,6,112234
16,22,19,7,140728
16,22,19,8,176627
16,22,19,9,214271
16,22,19,10,259667
16,22,19,11,310441
16,22,19,12,361006
16,22,19,13,415830
16,22,19,14,472681
16,22,19,15,543848
16,22,19,16,600908
16,22,19,17,673472
16,22,19,18,734722
16,22,19,19,819299
16,22,20,0,6984
16,22,20,1,15784
16,22,20,2,27377
16,22,20,3,42533
16,22,20,4,61041
16,22,20,5,84717
16,22,20,6,109650
16,22,20,7,137655
16,22,20,8,176347
16,22,20,9,209312
16,22,20,10,257782
16,22,20,11,297451
16,22,20,12,359678
16,22,20,13,413247
16,22,20,14,461576
16,22,20,15,533931
16,22,20,16,590851
16,22,20,17,661879
16,22,20,18,733955
16,22,20,19,805611
16,22,20,20,890467
16,23,0,0,6984
16,23,1,0,7054
16,23,1,1,15854
16,23,2,0,7333
16,23,2,1,16343
16,23,2,2,27726
16,23,3,0,6984
16,23,3,1,16133
16,23,3,2,27726
16,23,3,3,43371
16,23,4,0,6915
16,23,4,1,16273
16,23,4,2,28565
16,23,4,3,44419
16,23,4,4,63346
16,23,5,0,6914
16,23,5,1,16273
16,23,5,2,28565
16,23,5,3,44209
16,23,5,4,63625
16,23,5,5,87650
16,23,6,0,6985
16,23,6,1,15784
16,23,6,2,27517
16,23,6,3,42882
16,23,6,4,61669
16,23,6,5,83948
16,23,6,6,112792
16,23,7,0,7054
16,23,7,1,15923
16,23,7,2,27378
16,23,7,3,42882
16,23,7,4,62996
16,23,7,5,83390
16,23,7,6,111676
16,23,7,7,141986
16,23,8,0,7054
16,23,8,1,15854
16,23,8,2,27447
16,23,8,3,43231
16,23,8,4,62089
16,23,8,5,85066
16,23,8,6,110837
16,23,8,7,143033
16,23,8,8,174532
16,23,9,0,7054
16,23,9,1,16273
16,23,9,2,28426
16,23,9,3,44489
16,23,9,4,64393
16,23,9,5,88837
16,23,9,6,114887
16,23,9,7,143732
16,23,9,8,176348
16,23,9,9,208753
16,23,10,0,7054
16,23,10,1,15854
16,23,10,2,27866
16,23,10,3,43022
16,23,10,4,62577
16,23,10,5,85415
16,23,10,6,112443
16,23,10,7,144360
16,23,10,8,175020
16,23,10,9,216646
16,23,10,10,257852
16,23,11,0,7124
16,23,11,1,15854
16,23,11,2,27726
16,23,11,3,42882
16,23,11,4,63136
16,23,11,5,85554
16,23,11,6,110976
16,23,11,7,139332
16,23,11,8,174811
16,23,11,9,211408
16,23,11,10,258201
16,23,11,11,307718
16,23,12,0,6914
16,23,12,1,15784
16,23,12,2,27657
16,23,12,3,43161
16,23,12,4,62507
16,23,12,5,86672
16,23,12,6,111256
16,23,12,7,141078
16,23,12,8,175020
16,23,12,9,214481
16,23,12,10,254988
16,23,12,11,305064
16,23,12,12,351787
16,23,13,0,6914
16,23,13,1,16343
16,23,13,2,28774
16,23,13,3,44069
16,23,13,4,63974
16,23,13,5,86951
16,23,13,6,113560
16,23,13,7,143942
16,23,13,8,178652
16,23,13,9,213223
16,23,13,10,257223
16,23,13,11,306810
16,23,13,12,357374
16,23,13,13,414294
16,23,14,0,6984
16,23,14,1,15854
16,23,14,2,27797
16,23,14,3,43231
16,23,14,4,63834
16,23,14,5,85346
16,23,14,6,111396
16,23,14,7,141147
16,23,14,8,173274
16,23,14,9,207217
16,23,14,10,252194
16,23,14,11,301082
16,23,14,12,355418
16,23,14,13,411011
16,23,14,14,471074
16,23,15,0,7263
16,23,15,1,16133
16,23,15,2,27587
16,23,15,3,43441
16,23,15,4,62997
16,23,15,5,85694
16,23,15,6,110977
16,23,15,7,141357
16,23,15,8,172297
16,23,15,9,212944
16,23,15,10,258341
16,23,15,11,303387
16,23,15,12,354021
16,23,15,13,410732
16,23,15,14,469468
16,23,15,15,534769
16,23,16,0,7054
16,23,16,1,15715
16,23,16,2,28006
16,23,16,3,43091
16,23,16,4,62088
16,23,16,5,86322
16,23,16,6,111536
16,23,16,7,139192
16,23,16,8,174741
16,23,16,9,215738
16,23,16,10,250378
16,23,16,11,296683
16,23,16,12,351438
16,23,16,13,401583
16,23,16,14,479735
16,23,16,15,522338
16,23,16,16,586661
16,23,17,0,7054
16,23,17,1,15853
16,23,17,2,27796
16,23,17,3,43022
16,23,17,4,61809
16,23,17,5,84088
16,23,17,6,111186
16,23,17,7,138703
16,23,17,8,172436
16,23,17,9,207916
16,23,17,10,247375
16,23,17,11,298149
16,23,17,12,349412
16,23,17,13,406961
16,23,17,14,460529
16,23,17,15,522897
16,23,17,16,589943
16,23,17,17,658318
16,23,18,0,7264
16,23,18,1,15784
16,23,18,2,27796
16,23,18,3,43440
16,23,18,4,62507
16,23,18,5,85206
16,23,18,6,112513
16,23,18,7,144710
16,23,18,8,173275
16,23,18,9,213433
16,23,18,10,250029
16,23,18,11,306321
16,23,18,12,349901
16,23,18,13,417576
16,23,18,14,467932
16,23,18,15,540427
16,23,18,16,591131
